record_id,first_name,last_name,email,title,company,job_level,job_persona,phone,account_id,industry,employee_count,zi_industry,zi_employee_count,created_date,lead_source,lead_status,is_current_mql,mql_date,email_opt_out,email_bounced,no_longer_with_company,is_converted,converted_contact_id,free_email_known,actual_free_email,mkto_lead_score,mql_cycle_count,is_disqualified,dq_reason,dq_date,entity_type,lineage_type,lead_origin_id,mkto_contact_score_c,has_lead_origin,scoring_person_id,account_name,domain,named_account,is_icp_qualified,account_do_not_contact,account_intent_score,country,annual_revenue,flag_duplicate_email,flag_shared_email,flag_broken_conversion_link,flag_orphan_contact,flag_opted_out,flag_email_bounced,flag_no_longer_with_company,flag_non_prospect,flag_do_not_contact,flag_free_email_leakage,flag_missing_account,flag_missing_title,flag_missing_phone,flag_missing_industry,hard_blocker,hard_blocker_reasons,dq_flag_count,dq_flags,engagement_count,automation_events,last_engagement_date,first_engagement_date,days_since_last_engagement,sent_events,automation_share,automation_inflated_flag,meaningful_count,meaningful_30d,meaningful_90d,eng_event,eng_webinar,eng_content_syndication,eng_telemarketing,eng_email,eng_advertisement,raw_engagement_signal,icp_flag,named_account_flag,employee_fit,segment,segment_multiplier,account_fit_raw,account_fit_signal,job_level_score,job_persona_score,profile_fit_signal,engagement_score,account_fit_score,profile_fit_score,final_score,engagement_weight,account_fit_weight,profile_fit_weight,confidence,score_explanation,tier,tier_sort,bdr_action,is_suppressed,action_tag
L00082,Charles,Lopez,charles.lopez@protonmail.com,Manager of Something,Cascade Dynamics & Co,Manager,Financial Buyer,,ACC0124,Professional Services,75.0,,,2024-01-01,Paid Search,Open,False,,False,False,False,False,,False,True,21.0,0.0,False,,,Lead,Orphan Lead,,,,L00082,Cascade Dynamics,cascadedynamics.com,False,False,False,54.2,Canada,2.4,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,,2,"free_email_leakage, missing_phone",1.0,0.0,2025-10-10 00:00:00,2025-10-10 00:00:00,231.0,0.0,0.0,False,1.0,0.0,0.0,4.809157864628579,0.0,0.0,0.0,0.0,0.0,4.809157864628579,False,False,0.25,L1,0.9,9.17,8.253,0.5,0.7,0.6,0.3420531872268337,8.3,60.0,7.5,0.75,0.15,0.1,Medium,last engaged 231d ago; segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00368,Susan,Flores,sflores@jaspersolutions.com,Manager of Something,Jasper Solutions,Manager,,+1-555-5131,ACC0190,Professional Services,25.0,,,2024-01-01,Web,Disqualified,False,,False,False,False,False,,False,False,61.0,0.0,False,,,Lead,Orphan Lead,,,,L00368,Jasper Solutions,jaspersolutions.com,True,False,False,79.4,United States,0.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,1.0,0.0,2023-05-13 00:00:00,2023-05-13 00:00:00,1112.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.947387038311129e-10,0.0,6.947387038311129e-10,False,True,0.25,L1,0.9,36.69,33.021,0.5,0.0,0.25,4.9413555267773393e-11,33.0,25.0,7.5,0.75,0.15,0.1,High,last engaged 1112d ago; named account; segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00245,Jessica,Clark,jclark@paragonlabs.com,Unknown Title,Paragon Labs,,Influencer,,ACC0102,Retail,2000.0,,,2024-01-01,Web,Working,False,,False,False,False,False,,False,False,36.0,0.0,False,,,Lead,Orphan Lead,,,,L00245,Paragon Labs,paragonlabs.com,False,False,False,25.9,United States,670.7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,1,missing_phone,3.0,0.0,2023-11-18 00:00:00,2023-03-22 00:00:00,923.0,1.0,0.0,False,2.0,0.0,0.0,2.0894701356101707e-09,3.7230125308152442e-09,0.0,0.0,0.0,0.0,5.812482666425415e-09,False,False,1.0,L1,0.9,17.59,15.831,0.5,0.5,0.5,4.1341504640024726e-10,15.8,50.0,7.4,0.75,0.15,0.1,High,last engaged 923d ago; segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00359,Jessica,Hall,jhall@apexpartners.com,Manager of Something,Apex Partners,Manager,Financial Buyer,+1-555-1218,ACC0191,Professional Services,50.0,,,2024-01-01,Content Syndication,Open,False,,False,False,False,False,,False,False,44.0,0.0,False,,,Lead,Orphan Lead,,,,L00359,Apex Partners,apexpartners.com,False,False,False,62.3,Canada,2.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,1.0,0.0,2023-09-13 00:00:00,2023-09-13 00:00:00,989.0,0.0,0.0,False,1.0,0.0,0.0,1.191364009860874e-07,0.0,0.0,0.0,0.0,0.0,1.191364009860874e-07,False,False,0.25,L1,0.9,9.98,8.982000000000001,0.5,0.7,0.6,8.473621956091177e-09,9.0,60.0,7.4,0.75,0.15,0.1,High,last engaged 989d ago; segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00167,Daniel,Nguyen,dnguyen@meridianlabs.com,Unknown Title,Meridian Labs LLC,,Influencer,+1-555-7516,ACC0061,Education,100.0,,,2024-01-01,Employee Referral,Nurturing,False,,False,False,False,False,,False,False,0.0,0.0,False,,,Lead,Orphan Lead,,,,L00167,Meridian Labs,meridianlabs.com,False,False,False,74.2,United States,12.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,1.0,0.0,2023-09-05 00:00:00,2023-09-05 00:00:00,997.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,3.961227652387964e-08,0.0,0.0,0.0,3.961227652387964e-08,False,False,0.65,L1,0.9,17.17,15.453,0.5,0.5,0.5,2.8174382749962326e-09,15.5,50.0,7.3,0.75,0.15,0.1,High,last engaged 997d ago; segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00184,Joseph,Clark,joseph.clark@outlook.com,Director of Something,,Director,Financial Buyer,+1-555-1503,,,,,,2024-01-01,Event,MQL,True,2022-03-01,False,False,False,False,,False,True,10.0,2.0,False,,,Lead,Orphan Lead,,,,L00184,,,,,,,,,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,,3,"free_email_leakage, missing_account, missing_industry",2.0,0.0,2025-10-04 00:00:00,2025-07-04 00:00:00,237.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4186615088032396,0.4186615088032396,False,False,0.25,L3,0.45,3.75,1.6875,0.7,0.7,0.7,0.0297774594817554,1.7,70.0,7.3,0.75,0.15,0.1,Medium,last engaged 237d ago; segment L3,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00384,John,Miller,jmiller@meridianlabs.com,Unknown Title,Meridian Labs Corp,,Influencer,,ACC0061,Education,100.0,,,2024-01-01,Web,Nurturing,False,,False,False,False,False,,False,False,88.0,0.0,False,,,Lead,Orphan Lead,,,,L00384,Meridian Labs,meridianlabs.com,False,False,False,74.2,United States,12.4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,1,missing_phone,2.0,0.0,2025-05-31 00:00:00,2025-03-16 00:00:00,363.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0196742295599301,0.0,0.0,0.0227791257699415,0.0,0.0424533553298717,False,False,0.65,L1,0.9,17.17,15.453,0.5,0.5,0.5,0.0030195110885962,15.5,50.0,7.3,0.75,0.15,0.1,High,last engaged 363d ago; segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
C00067,David,Harris,dharris@cascadetechnologies.com,Manager of Something,,Manager,,+1-555-4919,ACC0196,Professional Services,200.0,,,2024-01-01,,,False,,False,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00312,0.0,True,C00067,Cascade Technologies,cascadetechnologies.com,False,False,False,43.8,United States,34.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1,duplicate_email,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.65,C1,1.0,14.13,14.13,0.5,0.0,0.25,0.0,14.1,25.0,7.3,0.6,0.25,0.15,High,no engagement history; engagement discounted (automation-heavy); segment C1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
L00347,Jessica,Mitchell,jmitchell@zenithdynamics.com,Manager of Something,Zenith Dynamics Corp,Manager,Influencer,+1-555-3685,ACC0088,Manufacturing,2000.0,,,2024-01-01,Web,MQL,True,2022-12-03,False,False,False,False,,False,False,75.0,4.0,False,,,Lead,Orphan Lead,,,,L00347,Zenith Dynamics,zenithdynamics.com,False,False,False,13.1,United States,612.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,3.0,0.0,2024-06-19 00:00:00,2024-03-14 00:00:00,709.0,2.0,0.0,False,1.0,0.0,0.0,0.0,0.0,8.048712886382304e-06,0.0,0.0,0.0,8.048712886382304e-06,False,False,1.0,L1,0.9,16.31,14.678999999999998,0.5,0.5,0.5,5.724677736428147e-07,14.7,50.0,7.2,0.75,0.15,0.1,High,last engaged 709d ago; segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00356,Kathleen,Lopez,klopez@quantumlabs.com,Manager of Something,Quantum Labs,Manager,,+1-555-6731,ACC0004,Government,75.0,,,2022-06-17,Cold Call,Working,False,,False,False,False,False,,False,False,56.0,0.0,False,,,Lead,Orphan Lead,,,,L00356,Quantum Labs,quantumlabs.com,True,False,False,59.4,United Kingdom,7.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,2.0,0.0,2024-11-30 00:00:00,2024-11-29 00:00:00,545.0,1.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0006797017808077,0.0,0.0,0.0006797017808077,False,True,0.25,L1,0.9,34.69,31.221,0.5,0.0,0.25,4.834404838298742e-05,31.2,25.0,7.2,0.75,0.15,0.1,High,last engaged 545d ago; named account; segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
C00020,Mark,Taylor,mtaylor@solariscorp.com,Unknown Title,,,,+1-555-3790,ACC0066,Government,5000.0,,,2022-11-13,,,False,,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,29.8,False,C00020,Solaris Corp,solariscorp.com,False,False,False,90.4,United States,2046.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,1,orphan_contact,2.0,0.0,2024-06-12 00:00:00,2023-12-22 00:00:00,716.0,1.0,0.0,False,1.0,0.0,0.0,0.0,3.268793164773662e-05,0.0,0.0,0.0,0.0,3.268793164773662e-05,False,False,1.0,C2,0.55,24.04,13.222,0.5,0.0,0.25,2.1790791892517744e-06,13.2,25.0,7.1,0.6,0.25,0.15,High,last engaged 716d ago; segment C2,Nurture,2,Add to long-term nurture sequence,False,Nurture
C00240,Sarah,Torres,storres@solariscorp.com,Unknown Title,,,,+1-555-7676,ACC0066,Government,5000.0,,,2023-12-25,,,False,,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,26.8,False,C00240,Solaris Corp,solariscorp.com,False,False,False,90.4,United States,2046.7,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,2,"duplicate_email, orphan_contact",1.0,0.0,2023-02-21 00:00:00,2023-02-21 00:00:00,1193.0,1.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,C2,0.55,24.04,13.222,0.5,0.0,0.25,0.0,13.2,25.0,7.0,0.6,0.25,0.15,Medium,last engaged 1193d ago; segment C2,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00130,Deborah,Torres,dtorres@heliostechnologies.com,Individual Contributor of Something,Helios Technologies Corp,Individual Contributor,,+1-555-4518,ACC0161,Manufacturing,100.0,,,2024-01-01,Employee Referral,MQL,True,2023-12-28,False,False,False,True,C00140,False,False,57.0,3.0,False,,,Lead,Converted Lead - linked,,,,C00140,Helios Technologies,heliostechnologies.com,True,False,False,53.7,United States,14.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1,duplicate_email,8.0,7.0,2025-07-30 00:00:00,2023-04-18 00:00:00,303.0,7.0,0.875,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.085991455967076e-07,0.0,4.085991455967076e-07,False,True,0.65,L1,0.9,40.12,36.108,0.3,0.0,0.15,2.9061770061130876e-08,36.1,15.0,6.9,0.75,0.15,0.1,High,last engaged 303d ago; named account; engagement discounted (automation-heavy); segment L1,Nurture,2,Do not action — record converted to contact C00140 (work the contact record instead),True,Converted
L00403,Donna,Rivera,drivera@finessecorp.com,Director of Something,Finesse Corp Ltd,Director,,+1-555-1688,ACC0114,Professional Services,7500.0,,,2022-10-03,Web,Open,False,,False,False,False,False,,False,False,54.0,0.0,False,,,Lead,Orphan Lead,,,,L00403,Finesse Corp,finessecorp.com,False,False,False,98.5,Germany,1867.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,L1,0.9,24.85,22.365,0.7,0.0,0.35,0.0,22.4,35.0,6.9,0.75,0.15,0.1,High,no engagement history; engagement discounted (automation-heavy); segment L1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
L00476,Robert,Garcia,rgarcia@unknown.com,Manager of Something,,Manager,,+1-555-2909,,,,Financial Services,50.0,2024-01-01,Cold Call,Open,False,,False,False,False,False,,False,False,53.0,0.0,True,Duplicate,2023-03-23,Lead,Orphan Lead,,,,L00476,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,,2,"missing_account, missing_industry",0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.25,L2,0.55,53.75,29.562500000000004,0.5,0.0,0.25,0.0,29.6,25.0,6.9,0.75,0.15,0.1,Medium,no engagement history; ICP industry (nan); engagement discounted (automation-heavy); segment L2,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
L00523,Stephanie,Harris,sharris@unknown.com,Manager of Something,,Manager,,+1-555-4595,,,,Financial Services,,2024-01-01,Web,Open,False,,False,False,False,False,,False,False,81.0,0.0,False,,,Lead,Orphan Lead,,,,L00523,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,,2,"missing_account, missing_industry",0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.25,L2,0.55,53.75,29.562500000000004,0.5,0.0,0.25,0.0,29.6,25.0,6.9,0.75,0.15,0.1,Medium,no engagement history; ICP industry (nan); engagement discounted (automation-heavy); segment L2,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
L00007,Jacob,Roberts,jroberts@glacierlabs.com,Individual Contributor of Something,Glacier Labs Inc.,Individual Contributor,Influencer,+1-555-7074,ACC0120,Manufacturing,2000.0,,,2024-01-01,Webinar,Nurturing,False,,True,False,False,True,,False,False,32.0,0.0,False,,,Lead,Converted Lead - broken link,,,,L00007,Glacier Labs,glacierlabs.com,False,False,False,55.3,United States,572.5,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,2,"duplicate_email, broken_conversion_link",8.0,8.0,2026-04-19 00:00:00,2023-03-18 00:00:00,40.0,8.0,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,L1,0.9,20.53,18.477,0.3,0.5,0.4,0.0,18.5,40.0,6.8,0.75,0.15,0.1,Medium,last engaged 40d ago; engagement discounted (automation-heavy); segment L1,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email; broken conversion link (DQ-1); engagement may be automation-inflated,False,Nurture
L00039,Paul,Flores,paul.flores@hotmail.com,Individual Contributor of Something,,Individual Contributor,CISO,+1-555-2303,,,,,,2022-04-05,Web,Disqualified,False,,False,False,False,False,,False,True,84.0,0.0,True,Bad Data,2023-11-03,Lead,Orphan Lead,,,,L00039,,,,,,,,,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,,3,"free_email_leakage, missing_account, missing_industry",8.0,7.0,2025-10-23 00:00:00,2023-09-08 00:00:00,218.0,7.0,0.875,True,1.0,0.0,0.0,0.0,1.3478745123747552e-06,0.0,0.0,0.0,0.0,1.3478745123747552e-06,False,False,0.25,L3,0.45,3.75,1.6875,0.3,1.0,0.65,9.586808874181275e-08,1.7,65.0,6.8,0.75,0.15,0.1,Medium,last engaged 218d ago; engagement discounted (automation-heavy); segment L3,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
L00143,Amanda,Martinez,slopez@bastionnetworks.com,Individual Contributor of Something,,Individual Contributor,CISO,+1-555-9542,,,,Education,50.0,2024-01-01,Webinar,Disqualified,False,,True,False,False,False,,False,False,40.0,0.0,False,,,Lead,Orphan Lead,,,,L00143,,,,,,,,,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,,3,"duplicate_email, missing_account, missing_industry",0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.25,L2,0.55,3.75,2.0625,0.3,1.0,0.65,0.0,2.1,65.0,6.8,0.75,0.15,0.1,Medium,no engagement history; engagement discounted (automation-heavy); segment L2,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email; engagement may be automation-inflated,False,Nurture
L00377,Thomas,Young,tyoung@aethersolutions.com,Manager of Something,Aether Solutions Group,Manager,,+1-555-8133,ACC0112,Education,1000.0,,,2024-01-01,Web,Disqualified,False,,False,False,False,False,,False,False,81.0,0.0,False,,,Lead,Orphan Lead,,,,L00377,Aether Solutions,aethersolutions.com,False,False,False,87.7,United States,333.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,17.0,13.0,2026-01-12 00:00:00,2023-02-24 00:00:00,137.0,13.0,0.7647058823529411,True,4.0,0.0,0.0,0.0,21.09921790887797,1.2484718833215563e-05,0.0,0.0,5.474071513319432e-08,21.09923044833753,False,False,1.0,L1,0.9,23.77,21.393,0.5,0.0,0.25,1.5006908124120593,21.4,25.0,6.8,0.75,0.15,0.1,High,last engaged 137d ago; engagement discounted (automation-heavy); segment L1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
C00208,Linda,Harris,lharris@unknown.com,VP of Something,,VP,,+1-555-7997,,,,,,2024-01-01,,,True,2022-05-09,True,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,84.0,False,C00208,,,,,,,,,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,,3,"orphan_contact, missing_account, missing_industry",0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.25,C3,0.45,3.75,1.6875,0.85,0.0,0.425,0.0,1.7,42.5,6.8,0.6,0.25,0.15,Medium,no engagement history; engagement discounted (automation-heavy); segment C3,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email; engagement may be automation-inflated,False,Nurture
C00372,Susan,Wilson,swilson@junctioncorp.com,Manager of Something,,Manager,,+1-555-4244,ACC0090,Retail,7500.0,,,2023-10-20,,,False,,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,81.0,False,C00372,Junction Corp,junctioncorp.com,False,False,False,68.5,United States,3126.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,1,orphan_contact,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,C2,0.55,21.85,12.017500000000002,0.5,0.0,0.25,0.0,12.0,25.0,6.8,0.6,0.25,0.15,High,no engagement history; engagement discounted (automation-heavy); segment C2,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
L00490,Timothy,Campbell,tcampbell@junctioncorp.com,Director of Something,Junction Corp Inc.,Director,,+1-555-2592,ACC0090,Retail,7500.0,,,2024-01-01,Web,MQL,True,2023-07-31,False,False,False,True,C00143,False,False,0.0,3.0,False,,,Lead,Converted Lead - linked,,,,C00143,Junction Corp,junctioncorp.com,False,False,False,68.5,United States,3126.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1,duplicate_email,3.0,0.0,2025-10-08 00:00:00,2023-03-27 00:00:00,233.0,1.0,0.0,False,2.0,0.0,0.0,4.591984008920349,1.751702884262222e-05,0.0,0.0,0.0,0.0,4.592001525949192,False,False,1.0,L1,0.9,21.85,19.665000000000003,0.7,0.0,0.35,0.3266078598196971,19.7,35.0,6.7,0.75,0.15,0.1,High,last engaged 233d ago; segment L1,Nurture,2,Do not action — record converted to contact C00143 (work the contact record instead),True,Converted
C00075,Carol,Nguyen,cnguyen@ionicdynamics.com,Director of Something,,Director,,+1-555-6982,ACC0070,Government,75.0,,,2023-05-22,,,True,2022-12-24,False,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00379,16.1,True,C00075,Ionic Dynamics,ionicdynamics.com,False,False,False,20.4,United Kingdom,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1,duplicate_email,3.0,0.0,2024-04-17 00:00:00,2023-09-05 00:00:00,772.0,1.0,0.0,False,2.0,0.0,0.0,0.0,0.0,1.950737317689935e-07,0.0,0.0,8.963234991447029e-07,1.0913972309136963e-06,False,False,0.25,C1,1.0,5.79,5.79,0.7,0.0,0.35,7.275593386330773e-08,5.8,35.0,6.7,0.6,0.25,0.15,High,last engaged 772d ago; segment C1,Nurture,2,Add to long-term nurture sequence,False,Nurture
C00293,Sandra,Allen,sallen@xenontechnologies.com,Unknown Title,,,,+1-555-1329,ACC0129,Government,1000.0,,,2022-09-25,,,False,,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,22.9,False,C00293,Xenon Technologies,xenontechnologies.com,False,False,False,58.4,United States,201.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,1,orphan_contact,2.0,0.0,2024-05-14 00:00:00,2023-10-22 00:00:00,745.0,0.0,0.0,False,2.0,0.0,0.0,6.690395166333751e-05,0.0,0.0,0.0,0.0,0.0,6.690395166333751e-05,False,False,1.0,C2,0.55,20.84,11.462000000000002,0.5,0.0,0.25,4.460025501747528e-06,11.5,25.0,6.6,0.6,0.25,0.15,High,last engaged 745d ago; segment C2,Nurture,2,Add to long-term nurture sequence,False,Nurture
C00357,Donald,Flores,dflores@luminarynetworks.com,Unknown Title,,,,,ACC0160,Professional Services,5000.0,,,2022-11-08,,,True,2022-09-22,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,92.1,False,C00357,Luminary Networks,luminarynetworks.com,False,False,False,53.0,United States,1033.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,,3,"duplicate_email, orphan_contact, missing_phone",17.0,16.0,2026-05-29 00:00:00,2023-02-15 00:00:00,0.0,17.0,0.9411764705882352,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,C2,0.55,20.3,11.165,0.5,0.0,0.25,0.0,11.2,25.0,6.6,0.6,0.25,0.15,Medium,no engagement history; engagement discounted (automation-heavy); segment C2,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
